country,survey_start_year,year,lat,lon,GID_1,GID_2,households,rural,iwi
angola,2015,2015,-14.350415999999996,13.190047999999994,AGO.16,AGO.16.1,26,1,3.168638615384615
angola,2015,2015,-15.213961,12.124705000000004,AGO.16,AGO.16.3,22,0,72.5685820909091
angola,2015,2015,-13.980712999999996,12.441554999999996,AGO.16,AGO.16.3,26,1,10.296854576923083
angola,2015,2015,-15.210033000000006,12.164757000000003,AGO.16,AGO.16.3,26,0,38.03156711538462
angola,2015,2015,-15.117017999999993,12.150391000000006,AGO.16,AGO.16.3,25,0,26.23312432
angola,2015,2015,-14.211037999999991,13.546263000000009,AGO.16,AGO.16.1,26,1,1.643936
angola,2015,2015,-15.102504000000003,12.148765999999997,AGO.16,AGO.16.3,22,0,31.604585909090915
angola,2015,2015,-15.206463999999997,12.162578999999996,AGO.16,AGO.16.3,23,0,53.02100347826087
angola,2015,2015,-15.200578000000004,12.168686000000005,AGO.16,AGO.16.3,23,0,60.046169391304346
angola,2015,2015,-15.142602000000004,12.177360999999996,AGO.16,AGO.16.3,20,0,44.56659189999999
angola,2015,2015,-7.516460999999995,15.699676000000006,AGO.17,AGO.17.11,23,1,12.908919434782607
angola,2015,2015,-6.02191,15.757819999999995,AGO.17,AGO.17.7,26,1,7.681548307692308
angola,2015,2015,-7.620021000000002,16.177563000000006,AGO.14,AGO.14.11,26,1,3.816651423076922
angola,2015,2015,-7.594098000000001,15.039043999999995,AGO.17,AGO.17.16,19,1,58.014980315789465
angola,2015,2015,-6.069252000000001,15.127255999999996,AGO.17,AGO.17.7,16,0,46.0899615
angola,2015,2015,-7.563906000000002,15.018431,AGO.17,AGO.17.16,23,0,17.874107217391305
angola,2015,2015,-7.796009999999998,15.235780000000004,AGO.17,AGO.17.10,14,1,11.891724000000002
angola,2015,2015,-7.926358,15.041177,AGO.17,AGO.17.13,8,0,37.609295625
angola,2015,2015,-7.227613000000001,15.793235,AGO.17,AGO.17.14,14,1,10.904849785714289
angola,2015,2015,-7.601551,15.208600999999993,AGO.17,AGO.17.16,22,1,18.28818031818182
angola,2015,2015,-7.624651999999999,15.02303799999999,AGO.17,AGO.17.16,20,0,54.43159639999999
angola,2015,2015,-6.117800000000002,15.705339000000004,AGO.17,AGO.17.7,16,1,1.28266525
angola,2015,2015,-7.620948999999999,15.060354,AGO.17,AGO.17.16,20,0,56.01438575
angola,2015,2015,-7.7645909999999985,15.274650000000005,AGO.17,AGO.17.10,21,0,19.976735428571427
angola,2015,2015,-7.081743000000002,14.514717999999997,AGO.17,AGO.17.3,13,1,6.155613923076923
angola,2015,2015,-6.948997000000001,15.233171999999998,AGO.17,AGO.17.6,14,1,5.521164357142856
angola,2015,2015,-7.380591000000001,15.245776999999997,AGO.17,AGO.17.5,23,1,12.40893004347826
angola,2015,2015,-7.706137000000001,15.109037,AGO.17,AGO.17.16,20,1,21.565407550000003
angola,2015,2015,-5.918340999999999,14.941477,AGO.17,AGO.17.7,19,1,8.955137421052632
angola,2015,2015,-7.345495,14.844000999999995,AGO.17,AGO.17.15,19,0,37.81190436842106
angola,2015,2015,-7.587537999999999,15.029769999999992,AGO.17,AGO.17.16,15,0,54.57596633333334
angola,2015,2015,-6.062472,15.101683,AGO.17,AGO.17.7,13,0,25.859685615384613
angola,2015,2015,-7.487095000000002,16.22541999999999,AGO.17,AGO.17.1,26,1,10.031096307692309
angola,2015,2015,-7.617862000000001,15.022488000000005,AGO.17,AGO.17.16,18,0,58.631424777777774
angola,2015,2015,-6.031846000000001,14.137271999999998,AGO.18,AGO.18.2,11,1,29.662075636363628
angola,2015,2015,-6.290605000000001,14.242602999999995,AGO.18,AGO.18.2,21,0,49.60824142857143
angola,2015,2015,-6.20532,14.350379000000002,AGO.18,AGO.18.2,7,1,28.611119857142857
angola,2015,2015,-6.273185999999999,14.222364999999998,AGO.18,AGO.18.2,16,0,49.0313785
angola,2015,2015,-6.267264999999998,14.242674999999998,AGO.18,AGO.18.2,19,0,72.7767902631579
angola,2015,2015,-6.093092,14.634228000000004,AGO.18,AGO.18.1,8,1,39.96101975
angola,2015,2015,-6.247242999999998,14.233357000000003,AGO.18,AGO.18.2,14,0,47.86825442857143
angola,2015,2015,-6.263827000000001,14.245849000000003,AGO.18,AGO.18.2,26,0,72.49838053846156
angola,2015,2015,-6.309366999999998,14.633571999999994,AGO.18,AGO.18.1,19,1,12.77930152631579
angola,2015,2015,-6.257807,14.21544,AGO.18,AGO.18.2,14,0,34.61138535714286
angola,2015,2015,-6.108079000000002,14.621644000000002,AGO.18,AGO.18.1,13,0,27.872464384615384
angola,2015,2015,-6.1072000000000015,14.628845000000004,AGO.18,AGO.18.1,17,0,34.81658088235294
angola,2015,2016,-7.718385,14.122619,AGO.1,AGO.1.5,9,1,8.226588666666666
angola,2015,2016,-8.65226,13.517858999999996,AGO.11,AGO.11.1,12,1,68.2116975
angola,2015,2016,-8.679250999999995,13.444547,AGO.11,AGO.11.1,26,0,64.44065376923078
angola,2015,2016,-8.702281999999999,13.449153000000004,AGO.11,AGO.11.1,26,0,74.69305711538462
angola,2015,2016,-8.390212,13.615746,AGO.1,AGO.1.2,18,1,49.90640394444445
angola,2015,2016,-7.994097999999999,14.420852,AGO.1,AGO.1.5,10,1,6.486389099999999
angola,2015,2016,-8.233880999999998,14.543561000000002,AGO.1,AGO.1.5,12,1,11.734023416666666
angola,2015,2016,-8.080816999999998,14.297745,AGO.1,AGO.1.5,10,1,13.3092413
angola,2015,2016,-8.107091999999998,14.300463000000006,AGO.1,AGO.1.5,16,1,13.27645075
angola,2015,2016,-8.247006,13.693178999999995,AGO.1,AGO.1.2,18,1,14.052838055555556
angola,2015,2016,-8.174611,13.904656999999991,AGO.1,AGO.1.2,26,1,6.012711230769232
angola,2015,2016,-8.153576,14.294209999999994,AGO.1,AGO.1.5,15,1,12.962684333333332
angola,2015,2016,-8.762235000000002,13.829197000000002,AGO.1,AGO.1.2,26,1,7.43073026923077
angola,2015,2016,-8.849447999999999,13.745452,AGO.1,AGO.1.2,15,1,11.126701133333334
angola,2015,2016,-8.676807999999996,13.438255000000003,AGO.11,AGO.11.1,24,0,77.02832562500001
angola,2015,2016,-8.608121999999998,13.614845,AGO.1,AGO.1.2,15,1,41.57408739999999
angola,2015,2016,-8.487238999999997,13.360051000000002,AGO.1,AGO.1.2,21,0,53.10575499999999
angola,2015,2016,-8.455406000000002,13.394526000000004,AGO.1,AGO.1.2,24,1,24.56913479166667
angola,2015,2016,-8.615343999999997,13.546773,AGO.1,AGO.1.2,13,1,59.17026084615384
angola,2015,2016,-12.101381000000002,14.140702999999991,AGO.2,AGO.2.4,26,1,5.811671961538462
angola,2015,2016,-13.619158000000008,14.68723499999999,AGO.2,AGO.2.8,26,1,9.461572115384616
angola,2015,2016,-12.490434999999996,14.578187000000009,AGO.2,AGO.2.2,19,1,4.1177571578947365
angola,2015,2016,-13.497627000000003,14.552619999999994,AGO.2,AGO.2.7,26,1,5.762831038461537
angola,2015,2016,-13.009840999999996,14.644190000000004,AGO.2,AGO.2.8,14,0,39.59137349999999
angola,2015,2016,-12.473332999999998,14.156655,AGO.2,AGO.2.4,22,0,14.642297272727276
angola,2015,2016,-12.133326000000004,14.477013,AGO.2,AGO.2.4,26,1,6.209536923076924
angola,2015,2016,-12.944951,14.459271,AGO.2,AGO.2.8,26,1,10.883251423076924
angola,2015,2016,-12.353334999999996,14.778694,AGO.2,AGO.2.2,16,0,30.7574469375
angola,2015,2016,-12.126117,17.611249999999988,AGO.3,AGO.3.2,25,1,2.5988519199999995
angola,2015,2016,-11.368861,16.136431,AGO.3,AGO.3.1,1,1,8.202125
angola,2015,2016,-12.222153000000002,16.644706,AGO.3,AGO.3.4,9,1,16.24464711111111
angola,2015,2016,-11.890309,16.984376,AGO.3,AGO.3.7,1,1,-8.881784197001249e-16
angola,2015,2016,-11.03028,17.056839999999998,AGO.3,AGO.3.9,8,1,18.62697325
angola,2015,2016,-11.270708999999998,16.693282,AGO.3,AGO.3.1,7,1,11.15305742857143
angola,2015,2016,-12.151271,17.011972,AGO.3,AGO.3.8,2,1,7.6164375
angola,2015,2016,-11.345720000000002,17.27981799999999,AGO.3,AGO.3.9,25,1,2.34871072
angola,2015,2016,-12.173636,17.473935000000004,AGO.3,AGO.3.3,11,1,5.827588090909091
angola,2015,2016,-11.333579,16.872665000000005,AGO.3,AGO.3.1,10,1,2.2439851
angola,2015,2016,-11.501614999999996,16.685102,AGO.3,AGO.3.1,14,0,33.47190514285714
angola,2015,2016,-11.476675,16.695422000000004,AGO.3,AGO.3.1,7,0,48.525819
angola,2015,2016,-12.782799,16.638175,AGO.3,AGO.3.4,8,1,16.735057375
angola,2015,2016,-11.386566,16.252928,AGO.3,AGO.3.1,12,1,17.313941833333335
angola,2015,2016,-11.995511999999996,17.524312000000002,AGO.3,AGO.3.2,21,1,5.848510904761905
angola,2015,2016,-12.14761,17.283612,AGO.3,AGO.3.3,6,0,44.582667166666674
angola,2015,2016,-13.142858999999994,16.880360999999997,AGO.3,AGO.3.5,18,1,6.8706708333333335
angola,2015,2016,-11.757293,16.570384,AGO.3,AGO.3.1,5,1,8.1145706
angola,2015,2016,-11.405367999999998,17.241182,AGO.3,AGO.3.9,7,0,32.086267857142865
angola,2015,2016,-12.271429000000005,17.372913000000004,AGO.3,AGO.3.3,17,1,4.034191588235294
angola,2015,2016,-12.022027,17.473092,AGO.3,AGO.3.2,3,0,49.72212533333334
angola,2015,2016,-11.851757999999998,17.525598,AGO.3,AGO.3.2,15,1,4.209621066666667
angola,2015,2016,-5.563621999999998,12.210229000000002,AGO.4,AGO.4.3,23,0,57.37837578260869
angola,2015,2016,-5.632512000000002,12.17568,AGO.4,AGO.4.3,22,0,59.94864372727272
angola,2015,2016,-5.554035,12.257093999999997,AGO.4,AGO.4.3,24,0,82.35423441666666
angola,2015,2016,-5.561586000000002,12.178045999999997,AGO.4,AGO.4.3,25,0,68.16387107999999
angola,2015,2016,-5.558469000000001,12.188053000000002,AGO.4,AGO.4.3,25,0,70.545913
angola,2015,2016,-5.41625,12.479726,AGO.4,AGO.4.3,13,1,32.35424415384615
angola,2015,2016,-5.559894,12.238820000000002,AGO.4,AGO.4.3,14,0,55.289430285714296
angola,2015,2016,-5.572842,12.212001,AGO.4,AGO.4.3,14,0,57.37245314285714
angola,2015,2016,-5.564441000000001,12.214252999999992,AGO.4,AGO.4.3,23,0,60.20077621739132
angola,2015,2016,-5.56263,12.181034000000004,AGO.4,AGO.4.3,25,0,71.00841956000001
angola,2015,2016,-5.579874000000001,12.264396999999995,AGO.4,AGO.4.3,24,1,68.61716037500001
angola,2015,2016,-5.5608270000000015,12.190331000000008,AGO.4,AGO.4.3,26,0,65.10725046153847
angola,2015,2016,-5.010756999999999,12.417037000000002,AGO.4,AGO.4.4,7,1,21.00980814285714
angola,2015,2016,-5.57374,12.214564999999997,AGO.4,AGO.4.3,15,0,50.766638533333335
angola,2015,2016,-5.569105000000004,12.197546999999991,AGO.4,AGO.4.3,22,0,66.6505905
angola,2015,2016,-5.595365,12.205135000000004,AGO.4,AGO.4.3,15,0,56.81471146666667
angola,2015,2016,-5.562043000000002,12.211460999999993,AGO.4,AGO.4.3,23,0,66.50530413043477
angola,2015,2016,-5.5762,12.224032999999997,AGO.4,AGO.4.3,20,0,61.33467989999999
angola,2015,2016,-5.568301000000002,12.183561999999997,AGO.4,AGO.4.3,25,0,73.30914864
angola,2015,2016,-4.766244,12.51069,AGO.4,AGO.4.2,13,1,43.85560392307691
angola,2015,2016,-5.580166000000003,12.191222000000002,AGO.4,AGO.4.3,23,0,67.54651039130435
angola,2015,2016,-14.666671000000004,17.686693999999992,AGO.5,AGO.5.7,22,0,27.54183990909091
angola,2015,2016,-17.997038999999994,21.43226700000001,AGO.5,AGO.5.5,22,1,44.50164036363637
angola,2015,2016,-14.705271999999995,18.677123,AGO.5,AGO.5.4,25,1,9.25628124
angola,2015,2016,-14.655840000000008,17.760534000000003,AGO.5,AGO.5.7,26,1,11.559585423076925
angola,2015,2016,-17.984013,20.77529500000001,AGO.5,AGO.5.5,19,0,35.17914715789473
angola,2015,2016,-14.684205999999998,17.696709,AGO.5,AGO.5.7,21,0,29.08636671428572
angola,2015,2016,-14.676915000000005,17.720213,AGO.5,AGO.5.7,20,0,22.17176455
angola,2015,2016,-15.381534999999989,17.649758000000006,AGO.5,AGO.5.7,26,1,3.089966730769231
angola,2015,2016,-14.520180999999996,16.510784,AGO.5,AGO.5.3,26,1,7.820147076923076
angola,2015,2016,-14.645917,16.879158000000004,AGO.5,AGO.5.3,22,0,23.753919727272727
angola,2015,2016,-14.287584999999996,17.621652999999995,AGO.5,AGO.5.7,26,1,19.734309346153847
angola,2015,2016,-14.744741999999992,17.723520000000004,AGO.5,AGO.5.7,26,1,11.319204730769233
angola,2015,2016,-14.649835999999995,17.633349000000003,AGO.5,AGO.5.7,21,0,12.77801619047619
angola,2015,2016,-15.184338000000007,17.67908499999999,AGO.5,AGO.5.7,25,1,9.965716360000002
angola,2015,2016,-17.866948920000006,19.700946750000007,AGO.5,AGO.5.1,21,1,43.96268295238095
angola,2015,2016,-14.68537800000001,17.7233,AGO.5,AGO.5.7,26,0,22.97257615384615
angola,2015,2016,-14.651723000000002,17.694186,AGO.5,AGO.5.7,22,0,45.33280036363636
angola,2015,2016,-16.691877999999992,17.869482,AGO.5,AGO.5.2,24,1,42.131204166666656
angola,2015,2016,-14.690727000000004,17.7005,AGO.5,AGO.5.7,12,0,46.97902483333333
angola,2015,2016,-17.95755100000001,20.938078000000004,AGO.5,AGO.5.5,26,1,4.973391307692307
angola,2015,2016,-17.778163000000003,19.187323,AGO.5,AGO.5.2,25,1,9.71581284
angola,2015,2016,-15.014207,19.030061,AGO.5,AGO.5.4,26,1,2.374222307692308
angola,2015,2016,-8.751702999999994,15.380682999999996,AGO.6,AGO.6.13,23,1,40.30483173913044
angola,2015,2016,-9.679306999999998,14.427822999999997,AGO.6,AGO.6.5,17,0,50.270520764705886
angola,2015,2016,-8.546458,15.311491999999992,AGO.6,AGO.6.12,25,1,15.909082200000002
angola,2015,2016,-9.669309999999998,14.471415,AGO.6,AGO.6.5,23,0,46.72793873913045
angola,2015,2016,-9.685911000000004,14.441511999999994,AGO.6,AGO.6.5,21,0,52.07154823809523
angola,2015,2016,-9.335639000000006,14.930198000000004,AGO.6,AGO.6.6,25,1,10.72267756
angola,2015,2016,-8.355359999999997,15.290673000000009,AGO.6,AGO.6.3,26,1,12.742038153846156
angola,2015,2016,-9.493850000000004,14.362298000000006,AGO.6,AGO.6.5,26,1,15.95534996153846
angola,2015,2016,-8.436556999999995,15.565166999999992,AGO.6,AGO.6.1,25,1,8.66854072
angola,2015,2016,-9.280455999999996,14.920791000000005,AGO.6,AGO.6.6,20,0,46.88487550000001
angola,2015,2016,-9.685429,14.441533999999995,AGO.6,AGO.6.5,20,0,54.5046975
angola,2015,2016,-8.449996,15.642042000000002,AGO.6,AGO.6.1,26,1,11.878448307692308
angola,2015,2016,-8.466016999999997,15.260658,AGO.6,AGO.6.3,20,0,18.68038435
angola,2015,2016,-8.654516,15.560369999999995,AGO.6,AGO.6.13,26,1,7.894165730769232
angola,2015,2016,-9.319708,14.922942999999997,AGO.6,AGO.6.6,22,0,22.825176363636363
angola,2015,2016,-8.418881999999998,15.224756000000008,AGO.6,AGO.6.3,25,1,13.21709548
angola,2015,2016,-8.057345,15.68115,AGO.6,AGO.6.1,24,1,15.196602666666664
angola,2015,2016,-9.330304000000003,14.243508000000004,AGO.6,AGO.6.5,26,1,11.806144153846152
angola,2015,2016,-11.147338999999995,14.439879999999995,AGO.7,AGO.7.3,20,1,15.9307544
angola,2015,2016,-11.761382000000005,14.727962999999992,AGO.7,AGO.7.2,26,1,4.125065653846153
angola,2015,2016,-11.541613000000009,15.005292999999996,AGO.7,AGO.7.2,23,1,13.811379347826088
angola,2015,2016,-11.363592000000004,14.519354000000003,AGO.7,AGO.7.10,25,1,7.98905264
angola,2015,2016,-11.031440999999996,15.158613,AGO.7,AGO.7.12,25,1,9.45460008
angola,2015,2016,-11.215759999999996,14.335640000000009,AGO.7,AGO.7.3,23,0,16.273194956521742
angola,2015,2016,-11.175249000000006,15.014466000000008,AGO.7,AGO.7.12,23,1,26.380525652173915
angola,2015,2016,-11.610189999999996,14.460758,AGO.7,AGO.7.10,25,1,7.915112600000002
angola,2015,2016,-17.03355199999999,14.824683999999996,AGO.8,AGO.8.6,25,1,9.85588404
angola,2015,2016,-17.29447700000001,16.029036000000005,AGO.8,AGO.8.5,26,1,16.17651607692308
angola,2015,2016,-17.371022999999997,15.890687000000009,AGO.8,AGO.8.5,21,0,31.55038766666668
angola,2015,2016,-16.843320000000002,15.712140999999992,AGO.8,AGO.8.2,26,1,15.145812653846152
angola,2015,2016,-17.17519800000001,15.109984,AGO.8,AGO.8.6,26,1,13.252461423076925
angola,2015,2016,-17.048349000000012,15.440338999999996,AGO.8,AGO.8.2,26,1,12.90876407692308
angola,2015,2016,-16.43196699999999,14.799341000000007,AGO.8,AGO.8.6,25,1,6.270736680000002
angola,2015,2016,-17.00245999999999,16.22490199999999,AGO.8,AGO.8.5,26,1,10.76584553846154
angola,2015,2016,-16.530829999999995,15.498526000000007,AGO.8,AGO.8.2,25,1,11.697328399999998
angola,2015,2016,-17.370979,15.872233999999995,AGO.8,AGO.8.5,20,1,50.6303573
angola,2015,2016,-16.492412,15.108073999999991,AGO.8,AGO.8.6,26,1,2.688334961538461
angola,2015,2016,-17.330894,16.047011,AGO.8,AGO.8.5,26,1,19.25875907692308
angola,2015,2016,-16.54709100000001,15.382307000000008,AGO.8,AGO.8.2,26,1,11.178959461538463
angola,2015,2016,-17.346312000000008,15.081268000000003,AGO.8,AGO.8.6,26,1,16.78194823076923
angola,2015,2016,-17.363562,14.580244999999994,AGO.8,AGO.8.6,26,1,12.304878615384617
angola,2015,2016,-17.38301000000001,15.94074799999999,AGO.8,AGO.8.5,25,1,14.559838
angola,2015,2016,-17.04868699999999,16.50316199999999,AGO.8,AGO.8.5,26,1,12.046737115384618
angola,2015,2016,-16.64554600000001,15.057165,AGO.8,AGO.8.6,26,1,6.127192038461539
angola,2015,2016,-17.372339000000004,15.872094,AGO.8,AGO.8.5,17,0,47.98013670588234
angola,2015,2016,-11.866695,15.541286,AGO.9,AGO.9.1,8,1,27.009977
angola,2015,2016,-13.166214999999996,15.196275000000004,AGO.9,AGO.9.7,14,1,21.7216445
angola,2015,2016,-12.275742,16.026318,AGO.9,AGO.9.1,14,1,17.6223435
angola,2015,2016,-11.929634,15.808367,AGO.9,AGO.9.1,4,1,20.426961
angola,2015,2016,-12.244322000000002,15.570531,AGO.9,AGO.9.6,21,0,35.298121857142846
angola,2015,2016,-12.902993000000002,15.255636000000004,AGO.9,AGO.9.7,16,0,26.408783687499994
angola,2015,2016,-11.681726,15.706837000000004,AGO.9,AGO.9.1,13,1,18.92624223076923
angola,2015,2016,-13.021571,14.988041,AGO.9,AGO.9.10,3,1,3.748697666666666
angola,2015,2016,-12.099259000000002,15.943829,AGO.9,AGO.9.1,6,1,23.88625983333333
angola,2015,2016,-11.862001,16.000895,AGO.9,AGO.9.8,8,1,29.974567
angola,2015,2016,-11.964373699999998,16.408320919999998,AGO.9,AGO.9.8,6,1,23.928843666666666
angola,2015,2016,-12.553458000000004,15.285808,AGO.9,AGO.9.11,13,1,17.46527692307692
angola,2015,2016,-14.747984,14.979619000000003,AGO.10,AGO.10.11,14,1,63.892898571428574
angola,2015,2016,-14.921756,13.510776000000002,AGO.10,AGO.10.10,26,0,70.50354715384617
angola,2015,2016,-14.927053,13.508682999999998,AGO.10,AGO.10.10,18,0,63.50277088888888
angola,2015,2016,-14.981837,14.355599,AGO.10,AGO.10.13,26,1,6.325812038461537
angola,2015,2016,-14.89449200000001,15.083481000000004,AGO.10,AGO.10.11,26,0,52.65185546153846
angola,2015,2016,-14.994294000000002,15.580963,AGO.10,AGO.10.8,19,1,7.130474315789473
angola,2015,2016,-14.904590999999998,15.036637999999998,AGO.10,AGO.10.11,26,1,12.226235153846154
angola,2015,2016,-15.372349999999996,13.648243,AGO.10,AGO.10.3,26,1,2.2766703846153846
angola,2015,2016,-14.737853,15.019009000000004,AGO.10,AGO.10.11,17,0,39.13478117647059
angola,2015,2016,-8.828196999999996,13.335399999999996,AGO.11,AGO.11.1,25,0,54.45170892000001
angola,2015,2016,-8.888833000000002,13.353182000000002,AGO.11,AGO.11.9,18,0,70.52025833333332
angola,2015,2016,-9.027422,13.386717000000004,AGO.11,AGO.11.9,16,0,58.3075785625
angola,2015,2016,-8.804701999999999,13.284990999999996,AGO.11,AGO.11.2,25,0,59.70222168000001
angola,2015,2016,-8.806109999999997,13.277665000000008,AGO.11,AGO.11.2,25,0,67.64148288000001
angola,2015,2016,-8.88011,13.385517999999996,AGO.11,AGO.11.9,24,0,69.16115791666667
angola,2015,2016,-8.883880000000001,13.30658,AGO.11,AGO.11.9,14,0,60.77081942857142
angola,2015,2016,-8.905892999999999,13.211567,AGO.11,AGO.11.4,25,0,36.56401916
angola,2015,2016,-8.910588999999996,13.454990000000004,AGO.11,AGO.11.9,21,1,48.47408404761904
angola,2015,2016,-8.881348000000001,13.315149000000002,AGO.11,AGO.11.9,26,0,73.02138815384615
angola,2015,2016,-8.759273000000004,13.407792,AGO.11,AGO.11.1,15,0,66.34372753333334
angola,2015,2016,-8.924989000000002,13.332303,AGO.11,AGO.11.9,22,0,72.72008622727272
angola,2015,2016,-8.838489000000003,13.312723000000004,AGO.11,AGO.11.2,25,0,56.53102128
angola,2015,2016,-8.926087999999995,13.235645999999994,AGO.11,AGO.11.4,26,0,65.01652746153847
angola,2015,2016,-8.928897,13.299542,AGO.11,AGO.11.9,9,0,70.81720533333333
angola,2015,2016,-8.995647999999996,13.408029,AGO.11,AGO.11.9,25,0,76.71907744
angola,2015,2016,-8.838517999999995,13.299758,AGO.11,AGO.11.2,26,0,71.6046800769231
angola,2015,2016,-8.888358999999998,13.351783000000005,AGO.11,AGO.11.9,16,0,67.85389118750001
angola,2015,2016,-8.780740000000002,13.358384,AGO.11,AGO.11.1,22,0,73.41619081818183
angola,2015,2016,-8.842181999999998,13.372864999999996,AGO.11,AGO.11.1,16,0,52.302067875000006
angola,2015,2016,-8.815457000000002,13.284924999999992,AGO.11,AGO.11.2,25,0,63.512540040000005
angola,2015,2016,-8.831448999999994,13.289327000000007,AGO.11,AGO.11.2,25,0,67.33519999999999
angola,2015,2016,-9.050558,13.398337999999995,AGO.11,AGO.11.9,19,0,69.93215084210526
angola,2015,2016,-8.996768000000001,13.296866000000003,AGO.11,AGO.11.9,26,0,81.2366893076923
angola,2015,2016,-8.939819,13.360567,AGO.11,AGO.11.9,26,0,75.48110892307692
angola,2015,2016,-8.886518999999996,13.341449000000006,AGO.11,AGO.11.9,20,0,71.30665770000003
angola,2015,2016,-8.877660999999998,13.328495999999996,AGO.11,AGO.11.9,23,0,76.57847156521738
angola,2015,2016,-8.779063000000004,13.326866999999996,AGO.11,AGO.11.1,20,0,71.97370075
angola,2015,2016,-8.786813999999994,13.400348000000005,AGO.11,AGO.11.1,25,0,57.85778180000002
angola,2015,2016,-8.822166000000001,13.302827000000002,AGO.11,AGO.11.2,22,0,57.17544781818182
angola,2015,2016,-8.946968999999998,13.367512999999994,AGO.11,AGO.11.9,26,0,75.62802484615385
angola,2015,2016,-8.906525999999996,13.391538,AGO.11,AGO.11.9,21,0,70.16766438095239
angola,2015,2016,-8.900477999999994,13.377139,AGO.11,AGO.11.9,25,0,70.2850116
angola,2015,2016,-8.796784,13.291076000000002,AGO.11,AGO.11.2,17,0,65.06040247058823
angola,2015,2016,-8.900741000000004,13.357316000000006,AGO.11,AGO.11.9,26,0,73.9997536923077
angola,2015,2016,-8.808396,13.33674,AGO.11,AGO.11.1,16,0,51.7954064375
angola,2015,2016,-8.845366000000006,13.326871999999998,AGO.11,AGO.11.1,26,0,57.62533126923078
angola,2015,2016,-8.888917999999997,13.483641999999994,AGO.11,AGO.11.9,26,0,81.29755042307693
angola,2015,2016,-9.536969,17.788681999999998,AGO.12,AGO.12.9,15,1,9.567413733333334
angola,2015,2016,-8.697083999999997,19.72754300000001,AGO.12,AGO.12.6,26,1,5.457125769230769
angola,2015,2016,-8.777815000000002,18.011170999999997,AGO.12,AGO.12.5,16,0,13.359855437500002
angola,2015,2016,-8.631716000000003,17.596080000000008,AGO.12,AGO.12.9,22,1,12.966928272727277
angola,2015,2016,-8.527469999999996,17.819007,AGO.12,AGO.12.5,25,1,7.0321362
angola,2015,2016,-8.434664,18.647106000000004,AGO.12,AGO.12.3,16,0,34.543405562500006
angola,2015,2016,-9.657607000000004,18.541375,AGO.12,AGO.12.2,21,1,4.626095047619048
